decimalLongitude,decimalLatitude,glcPrecision,glcScore,glcParsePattern,coordinateUncertaintyMeters,catalogNumber
-116.922257,34.503331,Low,44,LUCERNE VALLEY,1506,TTC016974
-117.027881,34.503286,High,89,Distance West of LUCERNE VALLEY,9050,TTC016975
-117.073364,34.443844,High,89,Distance West of LUCERNE VALLEY,10121,TTC016975
-110.020352,30.799366,High,83,Distance East of SAN LUIS,96696,TTC016977
-110.029721,28.806916,High,83,Distance East of SAN LUIS,96696,TTC016977
-113.447537,32.449192,High,83,Distance East of SAN LUIS,96696,TTC016977
-110.437926,28.616796,High,83,Distance East of SAN LUIS,96696,TTC016977
-109.788939,29.550632,High,83,Distance East of SAN LUIS,96696,TTC016977
-110.407731,29.189831,High,83,Distance East of SAN LUIS,96696,TTC016977
-109.35111,29.310542,High,83,Distance East of SAN LUIS,96696,TTC016977
-111.143774,31.160074,High,83,Distance East of SAN LUIS,96696,TTC016977
-110.190756,28.794003,High,83,Distance East of SAN LUIS,96696,TTC016977
-109.802683,30.493578,High,83,Distance East of SAN LUIS,96696,TTC016977
-113.492826,32.484826,High,83,Distance East of SAN LUIS,96696,TTC016977
-110.440575,30.143667,High,83,Distance East of SAN LUIS,95570,TTC016977
-107.908635,26.57376,Medium,37,Distance East of %LUIS%,95570,TTC016977
-107.908322,26.574363,Medium,37,Distance East of %LUIS%,96696,TTC016977
-115.688532,32.678805,High,84,Distance West of CALEXICO,16501,TTC016978
-115.981626,32.678023,High,84,Distance West of CALEXICO,36972,TTC016979
-116.530417,33.385163,Medium,40,Distance NorthWest of %BORREGO%,11860,TTC016980
-116.116843,33.144488,High,89,Distance East of OCOTILLO WELLS,5241,TTC016981
-103.661012,30.358492,Low,37,ALPINE,4293,TTC016982
-102.911424,32.011437,High,82,Distance NorthEast of KERMIT,10801,TTC016983
-101.346983,33.190924,High,80,Distance East of POST,3923,TTC016984
-104.486716,32.420411,High,84,Distance West of CARLSBAD,Unavailable,TTC016985
-103.8517,32.3341,High,85,23S30E2,969,TTC016986
-107.49164,32.49418,High,82,Distance NorthEast of DEMING,16468,TTC016988
-106.55521,31.758702,High,83,Distance West of EL PASO,33218,TTC016989
-103.493229,31.422912,Low,36,PECOS,4764,TTC016990
-103.244621,29.435752,High,84,Distance South of MARATHON,67304,TTC016991
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC016992
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC016994
-111.07096,31.730152,Low,43,SOPORI SCHOOL,84,TTC016995
-111.332321,31.574812,Low,37,ARIVACA,3036,TTC016995
-107.001568,32.312119,High,85,Distance West of LAS CRUCES,18297,TTC016996
-103.971081,34.924784,Low,34,WEST,3036,TTC016996
-101.378194,32.957309,High,80,Distance South of POST,20910,TTC016997
-101.378194,33.016802,High,80,Distance South of POST,16690,TTC016998
-102.663723,31.789093,High,84,Distance NorthEast of MONAHANS,19444,TTC017000
-106.128469,31.758218,High,83,Distance East of EL PASO,47381,TTC017001
-103.213493,31.754943,High,82,Distance SouthWest of KERMIT,7924,TTC017002
-103.195104,31.78255,Low,52,WINKLER COUNTY AIRPORT,2530,TTC017002
-103.048169,31.850045,Low,45,WINKLER COUNTY,41836,TTC017002
-98.497831,33.518162,Low,44,BRIDWELL RANCH,3036,TTC017003
-101.257097,33.774805,Low,44,BRIDWELL RANCH,3036,TTC017003
-102.835495,35.206724,Low,44,BRIDWELL RANCH,3036,TTC017003
-101.918802,34.980334,Low,37,CANYON,4423,TTC017004
-103.092665,31.857626,Low,37,KERMIT,2155,TTC017005
-101.875031,30.89058,High,86,Distance East of BAKERSFIELD,32846,TTC017006
-99.185806,20.407315,High,86,Distance SSE of IXMIQUILPAN,3692,TTC017008
-103.8517,32.3341,High,85,23S30E2,969,TTC017009
-97.225848,33.004013,Low,38,ROANOKE,3640,TTC017011
-107.49164,32.49418,High,82,Distance NorthEast of DEMING,16468,TTC017012
-106.555829,32.326204,Low,45,ORGAN MOUNTAINS,301,TTC017013
-106.778337,32.312316,Low,40,LAS CRUCES,3036,TTC017013
-106.596665,32.425646,Low,35,ORGAN,3036,TTC017013
-98.905034,29.967715,Low,38,COMFORT,3024,TTC017014
-112.859504,34.162526,High,84,Distance West of CONGRESS,13083,TTC017015
-97.743061,30.267153,High,82,AUSTIN,26832,TTC017016
-106.406159,23.232902,Low,38,MAZATLAN,3036,TTC017017
-104.75467,31.979282,High,92,MCKITTRICK CANYON,1506,TTC017018
-99.324206,30.657715,High,87,Distance SouthWest of MASON->snapped to Llano River,8623,TTC017019
-104.75467,31.979282,Low,47,MCKITTRICK CANYON,1506,TTC017020
-102.911424,32.011437,High,82,Distance NorthEast of KERMIT,10801,TTC017021
-102.911424,32.011437,High,82,Distance NorthEast of KERMIT,10801,TTC017022
-103.092665,31.857626,Low,37,KERMIT,2155,TTC017023
-103.029619,35.168689,High,82,Distance SouthEast of GLENRIO,4807,TTC017024
-101.276542,33.838693,Low,46,MONTGOMERY RANCH,3036,TTC017025
-102.33125,30.648221,Low,46,MONTGOMERY RANCH,3036,TTC017025
-101.323723,30.493234,Low,46,MONTGOMERY RANCH,3036,TTC017025
-95.696336,30.388261,Low,41,MONTGOMERY,2941,TTC017025
-101.378194,33.190928,Low,35,POST,2337,TTC017025
-100.045381,33.923415,Low,24,Y RANCH,3036,TTC017025
15.101606,30.99996,High,82,Distance East of TRIPOLI,Unavailable,TTC017026
-111.15895,33.280079,High,99,BOYCE THOMPSON ARBORETUM,3036,TTC017027
-111.157344,33.2795,Low,48,THOMPSON ARBORETUM,2289,TTC017027
-102.85101,32.06265,High,82,Distance NorthEast of KERMIT,13793,TTC017028
-102.85101,32.06265,High,82,Distance NorthEast of KERMIT,13793,TTC017029
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC017030
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC017030
-101.146223,34.474128,High,85,Distance East of SILVERTON,12534,TTC017031
-103.213493,31.754943,High,82,Distance SouthWest of KERMIT,7924,TTC017032
-103.195104,31.78255,Low,52,WINKLER COUNTY AIRPORT,2530,TTC017032
-103.048169,31.850045,Low,45,WINKLER COUNTY,41836,TTC017032
-101.42501,33.19092,High,80,Distance West of POST,4863,TTC017033
-100.609709,30.566844,Medium,40,Distance East of %SONORA%,5834,TTC017034
-103.042168,35.178946,High,82,GLENRIO,3036,TTC017035
-102.53943,35.03258,High,84,Distance NORTH of  then WEST of HEREFORD,16908,TTC017036
-102.53943,35.03258,High,84,Distance NORTH of  then WEST of HEREFORD,16908,TTC017037
-102.971838,31.754943,High,82,Distance SouthEast of KERMIT,Unavailable,TTC017038
-98.497831,33.518162,Low,44,BRIDWELL RANCH,3036,TTC017039
-101.257097,33.774805,Low,44,BRIDWELL RANCH,3036,TTC017039
-102.835495,35.206724,Low,44,BRIDWELL RANCH,3036,TTC017039
-101.28256,33.11086,High,80,Distance SouthEast of POST,5915,TTC017040
-98.497831,33.518162,Low,44,BRIDWELL RANCH,3036,TTC017041
-101.257097,33.774805,Low,44,BRIDWELL RANCH,3036,TTC017041
-102.835495,35.206724,Low,44,BRIDWELL RANCH,3036,TTC017041
-102.397704,34.815062,Low,39,HEREFORD,3606,TTC017042
-101.918802,34.980334,Low,37,CANYON,4423,TTC017043
-101.731553,33.592863,Low,36,CANYON,3036,TTC017043
0,0,Low,35,FLOYD,3036,TTC017043
-96.244978,33.148727,Low,35,FLOYD,3036,TTC017043
-94.738159,34.07285,High,98,Distance North of BROKEN BOW->snapped to Yanubbe Creek,9073,TTC017045
-112.074037,33.912694,High,83,Distance North of PHOENIX,68778,TTC017046
-112.269328,34.317654,Medium,46,Distance North of %LAKE PLEASANT%,40422,TTC017046
-112.074037,33.912694,High,83,Distance North of PHOENIX,68778,TTC017047
-112.269328,33.853368,Low,43,LAKE PLEASANT,873,TTC017047
-102.755708,31.989908,High,82,Distance North of NOTREES,9021,TTC017048
-102.755708,31.989908,High,82,Distance North of NOTREES,9021,TTC017049
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC017050
-103.029619,35.168689,High,82,Distance SouthEast of GLENRIO,4807,TTC017051
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC017052
-98.497831,33.518162,Low,44,BRIDWELL RANCH,3036,TTC017053
-101.257097,33.774805,Low,44,BRIDWELL RANCH,3036,TTC017053
-102.835495,35.206724,Low,44,BRIDWELL RANCH,3036,TTC017053
-102.163785,33.811201,High,81,ANTON,1442,TTC017054
-100.292536,35.912787,High,84,Distance East of CANADIAN,8146,TTC017055
-100.202995,35.912687,High,84,Distance East of CANADIAN,14016,TTC017056
-101.904731,33.637585,Low,39,CANYON->snapped to Yellowhouse Canyon,3036,TTC017057
-101.904731,33.637585,Low,38,LUBBOCK->snapped to Yellowhouse Canyon,16770,TTC017057
-101.646179,33.577687,High,83,Distance East of LUBBOCK,27641,TTC017058
-101.609778,36.428943,High,82,Distance NorthWest of GRUVER,10966,TTC017059
-100.872662,37.913694,High,87,Distance South of GARDEN CITY,9005,TTC017060
-100.872662,37.913694,High,87,Distance South of GARDEN CITY,9005,TTC017061
-103.213493,31.754943,High,82,Distance SouthWest of KERMIT,7924,TTC017062
-102.84929,32.061807,High,83,Distance SouthWest of ANDREWS,Unavailable,TTC017063
-103.894625,30.588211,Low,41,FORT DAVIS,4881,TTC017064
-103.894625,30.591114,High,86,Distance North of FORT DAVIS,5141,TTC017065
-100.293436,35.984579,High,84,Distance NorthEast of CANADIAN,6110,TTC017066
-98.591793,19.824472,High,85,Distance NorthWest of TEPEAPULCO,5044,TTC017067
-98.591793,19.824472,Medium,43,Distance NorthWest of %TEPEAPULCO%,5044,TTC017068
-97.295275,28.036516,High,82,Distance East of SINTON,18013,TTC017069
-103.042168,35.164441,High,82,Distance South of GLENRIO,5241,TTC017070
-104.316201,30.587532,High,86,Distance West of FORT DAVIS,33806,TTC017071
-102.872716,34.103273,High,84,Distance SouthWest of MULESHOE,9904,TTC017073
-99.131068,32.126245,High,88,Distance East of CROSS PLAINS,4708,TTC017074
-98.513328,28.604705,High,80,Distance East of CROSS,6033,TTC017074
-98.512773,28.603317,High,80,Distance East of CROSS,6033,TTC017074
-96.06921,30.810188,High,80,Distance East of CROSS,6033,TTC017074
-102.793311,33.188709,Medium,40,Distance East of %PLAINS%,4533,TTC017074
-101.610017,32.912318,Medium,39,Distance East of %PLAINS%,6033,TTC017074
-102.577799,36.055088,Low,41,DALHART->snapped to Rita Blanca Creek,4259,TTC017075
-102.723826,33.936306,High,84,Distance South of MULESHOE,27009,TTC017076
-103.244621,30.1471,High,84,Distance South of MARATHON,8185,TTC017078
-101.346983,33.190924,High,80,Distance East of POST,3923,TTC017079
-102.85101,32.06265,High,82,Distance NorthEast of KERMIT,13793,TTC017080
-101.281334,33.109833,High,80,Distance SouthEast of POST,5972,TTC017081
-101.42501,33.19092,High,80,Distance West of POST,4863,TTC017082
-103.901885,40.294834,High,82,Distance SouthEast of WELDONA,6092,TTC017083
-98.991161,31.607722,High,85,Distance South of BROWNWOOD,17044,TTC017084
-101.378194,32.957309,High,80,Distance South of POST,20910,TTC017085
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC017086
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC017087
-109.094502,40.520408,Low,44,BUCK CANYON->snapped to Green River,1506,TTC017088
-109.552073,39.719411,Low,41,BUCK CANYON,1506,TTC017089
-109.158447,39.881913,Low,36,WATSON,3036,TTC017089
-109.677361,40.08913,Low,35,OURAY,3036,TTC017089
-103.038002,34.383409,High,83,FARWELL,1509,TTC017090
-100.382077,35.91282,Low,39,CANADIAN,1865,TTC017091
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC017092
-104.362213,36.841808,High,81,Distance SouthEast of RATON,8494,TTC017093
-104.362213,36.841808,High,81,Distance SouthEast of RATON,8494,TTC017094
-100.577101,34.118138,High,85,Distance SouthWest of CHILDRESS,22155,TTC017095
-97.759444,29.451346,Low,41,WELLS RANCH,3036,TTC017095
-102.768258,36.005314,Low,41,WELLS RANCH,3036,TTC017095
-94.939935,31.488513,Low,36,WELLS,2025,TTC017095
-101.92905,33.021762,Low,35,WELLS,3036,TTC017095
-101.921272,33.021762,Low,35,WELLS,3036,TTC017095
-102.224084,35.49477,Low,25,LS RANCH,3036,TTC017095
-100.293436,35.984579,High,84,Distance NorthEast of CANADIAN,6110,TTC017096
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC017097
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC017098
-105.870022,37.469449,High,83,ALAMOSA,4106,TTC017099
-97.743061,30.267153,High,82,AUSTIN,26832,TTC017100
-98.603658,31.897369,Low,39,COMANCHE,3228,TTC017101
-96.751366,29.946891,Low,34,PARK,3036,TTC017101
-96.750811,29.94578,Low,34,PARK,3036,TTC017101
-105.673041,33.549402,High,83,Distance North of RUIDOSO,22626,TTC017103
-107.49164,32.49418,High,82,Distance NorthEast of DEMING,16468,TTC017104
-105.673361,33.332923,Low,50,RUIDOSO->snapped to Rio Ruidoso,6178,TTC017105
-105.375538,33.418925,Low,41,RIO RUIDOSO->snapped to Rio Ruidoso,210,TTC017105
-100.092906,35.43069,High,83,Distance EAST of  then SOUTH of WHEELER,9120,TTC017106
-97.056153,36.099675,High,95,Distance South of STILLWATER->snapped to Stillwater,11478,TTC017107
-94.443149,36.966271,High,83,Distance WEST of  then SOUTH of DIAMOND,7469,TTC017108
-86.80249,33.520661,High,86,BIRMINGHAM,30849,TTC017109
-99.242554,30.738523,High,81,Distance SouthWest of MASON,4973,TTC017110
-100.199735,35.445305,Medium,41,Distance East of %WHEELER%,7089,TTC017111
-82.755755,42.809197,High,84,RICHMOND,2877,TTC017113
-103.301287,29.266034,High,91,CHISOS MOUNTAINS,301,TTC017114
-94.89021,31.261852,Low,38,BIG BEND,301,TTC017115
-95.665785,31.317125,Low,38,BIG BEND,301,TTC017115
-94.893822,31.257963,Low,38,BIG BEND,301,TTC017115
-94.895766,31.25824,Low,38,BIG BEND,301,TTC017115
-95.32605,28.937748,Low,38,BIG BEND,301,TTC017115
-95.765518,32.874566,Low,36,EMORY,2649,TTC017115
-98.511704,31.099614,Low,34,BEND,3036,TTC017115
-98.512815,31.099336,Low,34,BEND,3036,TTC017115
-96.751366,29.946891,Low,34,PARK,3036,TTC017115
-96.750811,29.94578,Low,34,PARK,3036,TTC017115
-94.89021,31.261852,Low,38,BIG BEND,301,TTC017117
-94.893822,31.257963,Low,38,BIG BEND,301,TTC017117
-95.665785,31.317125,Low,38,BIG BEND,301,TTC017117
-95.32605,28.937748,Low,38,BIG BEND,301,TTC017117
-94.895766,31.25824,Low,38,BIG BEND,301,TTC017117
-95.765518,32.874566,Low,36,EMORY,2649,TTC017117
-98.511704,31.099614,Low,34,BEND,3036,TTC017117
-96.750811,29.94578,Low,34,PARK,3036,TTC017117
-96.751366,29.946891,Low,34,PARK,3036,TTC017117
-98.512815,31.099336,Low,34,BEND,3036,TTC017117
-94.826602,31.71351,Low,33,NAT,3036,TTC017117
-105.937799,35.251838,High,84,Distance South of SANTA FE,44112,TTC017119
-104.856744,32.33035,Medium,39,Distance NorthWest of %SANDIA%,2992,TTC017120
-103.885213,32.350122,Low,39,NASH DRAW,301,TTC017120
-103.918549,32.380677,Low,39,NASH DRAW,1506,TTC017120
-94.179086,31.795451,Low,37,CENTER,3774,TTC017121
-100.452886,32.728165,Low,36,CENTER,3036,TTC017121
-96.42581,31.511561,Low,36,CENTER,3036,TTC017121
-96.424699,31.510728,Low,36,CENTER,3036,TTC017121
-95.246607,31.380181,Low,36,CENTER,3036,TTC017121
-99.343802,27.506311,High,82,Distance East of LAREDO,37125,TTC017122
-99.343802,27.506311,High,82,Distance East of LAREDO,37125,TTC017123
-102.911424,32.011437,High,82,Distance NorthEast of KERMIT,10801,TTC017124
-100.864558,32.322869,High,89,Distance South of COLORADO CITY,7787,TTC017125
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC017126
-102.367643,31.845682,Low,37,ODESSA,12478,TTC017127
-102.591535,31.768878,High,82,Distance North of PENWELL,6033,TTC017128
-101.875031,30.89058,High,86,Distance East of BAKERSFIELD,32846,TTC017129
-100.437038,31.623432,High,86,Distance North of SAN ANGELO,23491,TTC017130
-103.6805,32.4069,High,85,22S32E9,969,TTC017132
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC017133
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC017133
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC017134
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC017135
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC017136
-103.213493,31.754943,High,82,Distance SouthWest of KERMIT,7924,TTC017137
-103.195104,31.78255,Medium,67,Near WINKLER COUNTY AIRPORT,2530,TTC017137
-103.048169,31.850045,Medium,60,Near WINKLER COUNTY,41836,TTC017137
-103.213493,31.754943,High,82,Distance SouthWest of KERMIT,7924,TTC017138
-103.195104,31.78255,Low,52,WINKLER COUNTY AIRPORT,2530,TTC017138
-103.048169,31.850045,Low,45,WINKLER COUNTY,41836,TTC017138
-101.525324,33.067716,High,80,Distance SouthWest of POST,9161,TTC017139
-101.525324,33.067716,High,80,Distance SouthWest of POST,9161,TTC017140
-101.708218,33.532031,Low,46,BUFFALO SPRINGS,2643,TTC017141
-101.708774,33.541753,Low,45,BUFFALO SPRINGS,90,TTC017141
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC017141
-102.665211,35.564889,High,82,Distance North of ADRIAN,25890,TTC017142
-106.128469,31.758218,High,83,Distance East of EL PASO,47381,TTC017143
-106.604139,31.817019,High,87,Distance NorthWest of SUNLAND PARK,5042,TTC017144
-107.660639,32.105615,Medium,37,Distance NorthWest of %PARK%,2482,TTC017144
-106.604139,31.817019,High,87,Distance NorthWest of SUNLAND PARK,5042,TTC017145
-107.660639,32.105615,Medium,37,Distance NorthWest of %PARK%,2482,TTC017145
-107.230051,31.826943,High,84,Distance East of COLUMBUS,32462,TTC017146
-106.813407,33.917833,High,86,Distance East of SAN ANTONIO,6954,TTC017147
-106.813407,33.917833,High,86,Distance East of SAN ANTONIO,6954,TTC017148
-111.412921,35.948349,High,83,Distance North of CAMERON,13756,TTC017149
-111.100181,36.022101,High,85,Distance SouthEast of TUBA CITY,11117,TTC017150
-110.723577,35.968793,High,84,Distance NorthWest of HOTEVILLA,5695,TTC017151
-109.581705,36.513007,High,86,Distance West of ROUND ROCK,13810,TTC017152
-109.66197,36.502452,High,85,Distance West of ROUND ROCK,9251,TTC017152
-109.660382,36.1544,Medium,40,Distance West of %CHINLE%,13666,TTC017152
-108.354391,36.727981,High,86,Distance West of FARMINGTON,16998,TTC017153
-109.66692,36.062095,High,82,Distance SouthWest of CHINLE,11532,TTC017154
-109.542049,36.117528,High,82,Distance North of GANADO,37420,TTC017154
-109.542049,36.117528,High,82,Distance North of GANADO,37420,TTC017155
-111.087483,36.257962,High,85,Distance NorthEast of TUBA CITY,11596,TTC017156
-108.687032,36.553524,High,84,Distance South of SHIPROCK,23613,TTC017157
-108.742584,35.919712,High,82,Distance North of GALLUP,41696,TTC017159
-108.378306,34.715328,High,82,Distance SouthWest of GRANTS,29130,TTC017160
-108.724351,35.069414,High,79,Distance East of ZUNI,11248,TTC017161
-108.5117,35.534125,High,79,Distance East of ZUNI,11248,TTC017161
-109.817486,34.649522,High,81,Distance NorthWest of CONCHO,12442,TTC017163
-105.960265,32.609309,High,86,Distance South of ALAMOGORDO,30648,TTC017164
-106.812864,34.80614,High,85,Distance West of LOS LUNAS,10091,TTC017165
-105.316667,27.998843,High,81,Distance South of JUAREZ,20699,TTC017166
-108.078516,30.092061,High,81,Distance South of JUAREZ,20699,TTC017166
-108.083333,30.865603,High,81,Distance South of JUAREZ,20699,TTC017166
-106.1114,31.758169,Medium,41,Distance East of %EL PASO%,48367,TTC017167
-106.1114,31.758169,Medium,41,Distance East of %EL PASO%,48367,TTC017168
-119.70069,39.151137,High,87,Distance East of CARSON CITY,25714,TTC017169
-119.70069,39.151137,High,86,Distance East of CARSON CITY,16133,TTC017169
-119.720663,39.163789,High,86,Distance East of CARSON CITY,5218,TTC017169
-119.526783,39.288367,High,82,Distance NorthEast of DAYTON,13216,TTC017170
-117.735685,41.08889,High,86,Distance North of WINNEMUCCA,13402,TTC017171
-109.123344,41.541225,Medium,48,Distance East of %LITTLE AMERICA%,50593,TTC017172
-109.232505,41.591218,Medium,41,Distance East of %GRANGER%,48428,TTC017172
-115.653607,34.976223,High,80,Distance South of KELSO,5218,TTC017173
-115.653607,34.976223,High,80,Distance South of KELSO,5218,TTC017174
-113.776557,37.356057,Medium,55,Distance NorthWest of %SNOW CANYON STATE PARK%,8009,TTC017175
-113.7787,37.308558,Medium,44,Distance NorthWest of %SNOW CANYON%,7533,TTC017175
